País,Ano,Taxa_homicidios,Continente
Nicaragua,2000,9.291026,América do Norte
Nicaragua,2001,10.341313,América do Norte
Nicaragua,2002,10.53431,América do Norte
Nicaragua,2003,11.929224,América do Norte
Nicaragua,2004,11.993562,América do Norte
Nicaragua,2005,13.3646755,América do Norte
Nicaragua,2006,13.056501,América do Norte
Nicaragua,2007,12.733051,América do Norte
Nicaragua,2008,12.9401045,América do Norte
Nicaragua,2009,13.897941,América do Norte
Nicaragua,2010,13.4056635,América do Norte
Nicaragua,2011,12.418905,América do Norte
Nicaragua,2012,11.159739,América do Norte
Nicaragua,2013,9.706867,América do Norte
Nicaragua,2014,8.455909,América do Norte
Nicaragua,2015,8.319312,América do Norte
Nicaragua,2016,7.0900507,América do Norte
Nicaragua,2017,6.6506886,América do Norte
Nicaragua,2018,10.37699,América do Norte
Nicaragua,2019,7.7281795,América do Norte
Nicaragua,2021,11.006432,América do Norte
Nicaragua,2023,,América do Norte
Niger,2011,4.8081617,África
Niger,2012,4.3888946,África
Niger,2023,,África
Nigeria,2016,33.604195,África
Nigeria,2019,21.74079,África
Nigeria,2023,,África
Niue,2023,,Oceania
Norfolk Island,2023,,Oceania
North Korea,2023,,Ásia
North Macedonia,1998,2.3846843,Europa
North Macedonia,1999,1.8776754,Europa
North Macedonia,2000,2.3062549,Europa
North Macedonia,2001,2.6785054,Europa
North Macedonia,2002,2.905939,Europa
North Macedonia,2003,3.3797762,Europa
North Macedonia,2004,2.3604505,Europa
North Macedonia,2006,2.210395,Europa
North Macedonia,2007,2.0158503,Europa
North Macedonia,2008,1.6776698,Europa
North Macedonia,2009,1.674811,Europa
North Macedonia,2010,2.053655,Europa
North Macedonia,2011,1.4305476,Europa
North Macedonia,2012,1.3812957,Europa
North Macedonia,2013,1.0465147,Europa
North Macedonia,2014,1.662478,Europa
North Macedonia,2015,1.1859796,Europa
North Macedonia,2016,0.90039027,Europa
North Macedonia,2017,1.4678177,Europa
North Macedonia,2018,1.1828771,Europa
North Macedonia,2019,1.0878943,Europa
North Macedonia,2020,0.5210623,Europa
North Macedonia,2021,0.6656112,Europa
North Macedonia,2022,0.8597637,Europa
North Macedonia,2023,,Europa
United Kingdom,1991,7.092662,Europa
United Kingdom,1992,6.6532655,Europa
United Kingdom,1993,6.1752853,Europa
United Kingdom,1994,5.049562,Europa
United Kingdom,1995,1.3340359,Europa
United Kingdom,1996,2.1062121,Europa
United Kingdom,1997,2.3934023,Europa
United Kingdom,1998,4.470222,Europa
United Kingdom,1999,2.0250077,Europa
United Kingdom,2000,2.6738858,Europa
United Kingdom,2001,3.3751018,Europa
United Kingdom,2002,2.2385414,Europa
United Kingdom,2005,1.7942587,Europa
United Kingdom,2006,1.7210588,Europa
United Kingdom,2007,1.6461531,Europa
United Kingdom,2008,1.3489573,Europa
United Kingdom,2009,1.6171007,Europa
United Kingdom,2010,1.2743561,Europa
United Kingdom,2011,1.2125769,Europa
United Kingdom,2012,1.1515468,Europa
United Kingdom,2013,1.0930604,Europa
United Kingdom,2014,0.9236631,Europa
United Kingdom,2015,1.2421548,Europa
United Kingdom,2016,1.020333,Europa
United Kingdom,2017,1.2828503,Europa
United Kingdom,2018,1.2223374,Europa
United Kingdom,2019,1.5314202,Europa
United Kingdom,2020,1.1078813,Europa
United Kingdom,2021,1.1034245,Europa
United Kingdom,2022,1.4132107,Europa
Northern Mariana Islands,2023,,Oceania
Norway,1990,1.108063,Europa
Norway,1991,1.1731893,Europa
Norway,1992,1.0731223,Europa
Norway,1993,0.8812338,Europa
Norway,1994,0.76094025,Europa
Norway,1995,0.96345013,Europa
Norway,1996,0.98139685,Europa
Norway,1997,0.8625907,Europa
Norway,1998,0.8574634,Europa
Norway,1999,0.73955494,Europa
Norway,2000,1.0687562,Europa
Norway,2001,0.81966907,Europa
Norway,2002,1.0135646,Europa
Norway,2004,0.7839248,Europa
Norway,2005,0.71371585,Europa
Norway,2006,0.7079892,Europa
Norway,2007,0.6369999,Europa
Norway,2008,0.71298945,Europa
Norway,2009,0.6005135,Europa
Norway,2010,0.59307843,Europa
Norway,2011,2.2408123,Europa
Norway,2012,0.53794974,Europa
Norway,2013,0.9053926,Europa
Norway,2014,0.5644303,Europa
Norway,2015,0.46239594,Europa
Norway,2016,0.5156027,Europa
Norway,2017,0.530565,Europa
Norway,2018,0.47060418,Europa
Norway,2019,0.52353287,Europa
Norway,2020,0.5762254,Europa
Norway,2021,0.5367368,Europa
Norway,2022,0.5520471,Europa
Norway,2023,,Europa
Oceania,2000,3.094576,Outros
Oceania,2001,2.9357376,Outros
Oceania,2002,3.0845072,Outros
Oceania,2003,3.232133,Outros
Oceania,2004,3.050152,Outros
Oceania,2005,3.0521536,Outros
Oceania,2006,3.0573175,Outros
Oceania,2007,2.6378613,Outros
Oceania,2008,2.8316567,Outros
Oceania,2009,3.092007,Outros
Oceania,2010,2.900689,Outros
Oceania,2011,2.9056568,Outros
Oceania,2012,2.8817048,Outros
Oceania,2013,2.9008741,Outros
Oceania,2014,2.900352,Outros
Oceania,2015,2.9064977,Outros
Oceania,2016,2.878421,Outros
Oceania,2017,2.8182988,Outros
Oceania,2018,2.9779515,Outros
Oceania,2019,3.0673318,Outros
Oceania,2020,2.9498804,Outros
Oceania,2021,2.9040174,Outros
Oceania,2022,2.916491,Outros
Oman,2002,1.1648906,Ásia
Oman,2003,1.4393815,Ásia
Oman,2004,1.7011935,Ásia
Oman,2005,2.107195,Ásia
Oman,2006,4.725363,Ásia
Oman,2007,1.4199634,Ásia
Oman,2008,1.7728965,Ásia
Oman,2009,1.3716216,Ásia
Oman,2010,1.6655592,Ásia
Oman,2011,1.0602238,Ásia
Oman,2012,1.1030725,Ásia
Oman,2013,2.5414758,Ásia
Oman,2014,0.2993065,Ásia
Oman,2015,0.38169968,Ásia
Oman,2016,0.36379594,Ásia
Oman,2017,0.3742965,Ásia
Oman,2018,0.28253764,Ásia
Oman,2019,0.49969932,Ásia
Oman,2020,0.30813935,Ásia
Oman,2021,0.24333748,Ásia
Oman,2022,0.26222068,Ásia
Oman,2023,,Ásia
Orange Free State,2023,,Outros
Pakistan,1990,7.112651,Ásia
Pakistan,1996,6.603281,Ásia
Pakistan,1997,6.583162,Ásia
Pakistan,1998,7.043081,Ásia
Pakistan,1999,6.2340317,Ásia
Pakistan,2000,5.7692585,Ásia
Pakistan,2001,6.025083,Ásia
Pakistan,2002,5.7980137,Ásia
Pakistan,2003,5.600543,Ásia
Pakistan,2004,5.633799,Ásia
Pakistan,2005,5.6098423,Ásia
Pakistan,2006,5.6427255,Ásia
Pakistan,2007,5.8024063,Ásia
Pakistan,2008,6.485706,Ásia
Pakistan,2009,6.5699496,Ásia
Pakistan,2010,6.7830777,Ásia
Pakistan,2011,6.978756,Ásia
Pakistan,2012,6.847477,Ásia
Pakistan,2013,6.78736,Ásia
Pakistan,2014,6.37498,Ásia
Pakistan,2015,4.496389,Ásia
Pakistan,2016,3.9882948,Ásia
Pakistan,2017,3.8058107,Ásia
Pakistan,2018,3.7504866,Ásia
Pakistan,2019,3.589002,Ásia
Pakistan,2020,3.6752288,Ásia
Pakistan,2021,3.9187195,Ásia
Pakistan,2022,4.2137203,Ásia
Pakistan,2023,,Ásia
Pakistan,2023,,Ásia
Palau,2015,16.859615,Oceania
Palau,2016,0.0,Oceania
Palau,2017,0.0,Oceania
Palau,2018,11.195388,Oceania
Palau,2023,,Oceania
Palestine,1995,1.1817875,Ásia
Palestine,1996,4.3891716,Ásia
Palestine,1997,1.5804924,Ásia
Palestine,1998,1.5249492,Ásia
Palestine,1999,1.7736984,Ásia
Palestine,2000,1.3375992,Ásia
Palestine,2001,1.7337042,Ásia
Palestine,2002,2.5683746,Ásia
Palestine,2004,2.7744663,Ásia
Palestine,2005,2.343843,Ásia
Palestine,2008,1.2339783,Ásia
Palestine,2009,1.1283793,Ásia
Palestine,2010,0.97688586,Ásia
Palestine,2011,0.73390096,Ásia
Palestine,2012,0.69308996,Ásia
Palestine,2013,0.5605127,Ásia
Palestine,2014,0.5478858,Ásia
Palestine,2015,1.2041171,Ásia
Palestine,2016,0.41359663,Ásia
Palestine,2017,0.72325855,Ásia
Palestine,2018,0.49942285,Ásia
Palestine,2019,0.7128636,Ásia
Palestine,2020,0.95628923,Ásia
Palestine,2021,0.8766134,Ásia
Palestine,2022,1.4095045,Ásia
Palestine,2023,,Ásia
Panama,1990,11.347087,América do Norte
Panama,1991,11.750393,América do Norte
Panama,1992,12.175157,América do Norte
Panama,1993,11.81208,América do Norte
Panama,1994,12.136538,América do Norte
Panama,1995,13.880364,América do Norte
Panama,1996,8.947881,América do Norte
Panama,1997,11.138645,América do Norte
Panama,1998,9.739437,América do Norte
Panama,1999,9.683601,América do Norte
Panama,2000,9.960916,América do Norte
Panama,2001,9.9966545,América do Norte
Panama,2002,12.047456,América do Norte
Panama,2003,10.592128,América do Norte
Panama,2004,9.496469,América do Norte
Panama,2005,11.010724,América do Norte
Panama,2006,6.5606394,América do Norte
Panama,2007,8.130285,América do Norte
Panama,2008,14.104748,América do Norte
Panama,2009,15.789431,América do Norte
Panama,2010,12.694495,América do Norte
Panama,2011,14.883397,América do Norte
Panama,2012,16.964672,América do Norte
Panama,2013,17.348953,América do Norte
Panama,2014,15.531812,América do Norte
Panama,2015,11.902659,América do Norte
Panama,2016,10.05877,América do Norte
Panama,2017,9.228374,América do Norte
Panama,2018,9.627262,América do Norte
Panama,2019,11.34073,América do Norte
Panama,2020,11.643078,América do Norte
Panama,2021,12.639997,América do Norte
Panama,2022,11.318836,América do Norte
Panama,2023,,América do Norte
Papua New Guinea,1998,9.768763,Oceania
Papua New Guinea,1999,8.45644,Oceania
Papua New Guinea,2000,8.441809,Oceania
Papua New Guinea,2001,7.651151,Oceania
Papua New Guinea,2002,7.976111,Oceania
Papua New Guinea,2003,9.998391,Oceania
Papua New Guinea,2005,9.27861,Oceania
Papua New Guinea,2006,9.093324,Oceania
Papua New Guinea,2007,7.5132923,Oceania
Papua New Guinea,2008,8.447759,Oceania
Papua New Guinea,2009,9.471538,Oceania
Papua New Guinea,2010,9.402278,Oceania
Papua New Guinea,2023,,Oceania
Paraguay,2000,19.41911,América do Sul
Paraguay,2001,25.213272,América do Sul
Paraguay,2002,25.952835,América do Sul
Paraguay,2003,24.004091,América do Sul
Paraguay,2004,22.321413,América do Sul
Paraguay,2005,16.195358,América do Sul
Paraguay,2006,13.406388,América do Sul
Paraguay,2007,14.006792,América do Sul
Paraguay,2008,14.756035,América do Sul
Paraguay,2009,14.397005,América do Sul
Paraguay,2010,12.845375,América do Sul
Paraguay,2011,11.242417,América do Sul
Paraguay,2012,10.95669,América do Sul
Paraguay,2013,10.057193,América do Sul
Paraguay,2014,9.489845,América do Sul
Paraguay,2015,9.987132,América do Sul
Paraguay,2016,10.675618,América do Sul
Paraguay,2017,8.512441,América do Sul
Paraguay,2018,7.713405,América do Sul
Paraguay,2019,8.483886,América do Sul
Paraguay,2020,7.2672935,América do Sul
Paraguay,2021,7.8313804,América do Sul
Paraguay,2022,6.960888,América do Sul
Paraguay,2023,,América do Sul
Peru,2011,5.4854984,América do Sul
Peru,2012,6.615217,América do Sul
Peru,2013,6.701331,América do Sul
Peru,2014,6.8393073,América do Sul
Peru,2015,7.316391,América do Sul
Peru,2016,7.821338,América do Sul
Peru,2017,7.868887,América do Sul
Peru,2018,7.613974,América do Sul
Peru,2019,7.2658343,América do Sul
Peru,2020,5.7138987,América do Sul
Peru,2021,8.46199,América do Sul
Peru,2023,,América do Sul
Philippines,1990,15.076618,Ásia
Philippines,1991,13.81192,Ásia
Philippines,1992,12.848694,Ásia
Philippines,1993,11.739725,Ásia
Philippines,1994,9.528416,Ásia
Philippines,1998,7.9377737,Ásia
Philippines,1999,7.479436,Ásia
Philippines,2000,7.356504,Ásia
Philippines,2001,7.3493505,Ásia
Philippines,2002,8.061701,Ásia
Philippines,2007,6.6568875,Ásia
Philippines,2008,6.3779197,Ásia
Philippines,2009,9.77762,Ásia
Philippines,2010,9.134933,Ásia
Philippines,2011,8.811691,Ásia
Philippines,2012,8.654289,Ásia
Philippines,2016,10.636445,Ásia
Philippines,2017,7.746033,Ásia
Philippines,2018,5.204993,Ásia
Philippines,2019,4.315968,Ásia
Philippines,2023,,Ásia
Pitcairn,2023,,Outros
Poland,1990,1.7838258,Europa
Poland,1991,2.2244124,Europa
Poland,1992,2.2403896,Europa
Poland,1993,2.3617344,Europa
Poland,1994,2.389548,Europa
Poland,1995,2.2212398,Europa
Poland,1996,2.273354,Europa
Poland,1997,2.1017742,Europa
Poland,1998,1.977593,Europa
Poland,1999,1.9319537,Europa
Poland,2000,2.2205236,Europa
Poland,2001,2.0070941,Europa
Poland,2002,1.8526436,Europa
Poland,2008,0.8462503,Europa
Poland,2009,1.0037534,Europa
Poland,2010,0.9948869,Europa
Poland,2011,1.0926741,Europa
Poland,2012,1.0588757,Europa
Poland,2013,0.79000497,Europa
Poland,2014,0.74387264,Europa
Poland,2015,0.772959,Europa
Poland,2016,0.67476183,Europa
Poland,2017,0.74481976,Europa
Poland,2018,0.70869595,Europa
Poland,2019,0.6572521,Europa
Poland,2020,0.69219697,Europa
Poland,2021,0.71265,Europa
Poland,2022,0.6774193,Europa
Poland,2023,,Europa
Oceania,2000,3.6962655,Outros
Oceania,2001,4.0627794,Outros
Oceania,2002,4.9745817,Outros
Oceania,2003,4.346247,Outros
Oceania,2004,3.8692544,Outros
Oceania,2005,4.45613,Outros
Oceania,2006,4.7387843,Outros
Oceania,2007,3.8207574,Outros
Oceania,2008,4.8533645,Outros
Oceania,2009,4.121727,Outros
Oceania,2010,3.6624255,Outros
Oceania,2011,3.3165305,Outros
Oceania,2012,2.388058,Outros
Oceania,2013,2.2168195,Outros
Oceania,2014,2.4206522,Outros
Oceania,2015,2.7654123,Outros
Oceania,2016,2.3920257,Outros
Oceania,2017,3.5885034,Outros
Oceania,2018,5.4518585,Outros
Oceania,2019,2.2997837,Outros
Oceania,2020,3.320572,Outros
Oceania,2021,3.3204246,Outros
Oceania,2022,3.322595,Outros
Portugal,1990,1.5475528,Europa
Portugal,1991,1.5225999,Europa
Portugal,1992,1.4297106,Europa
Portugal,1993,1.399619,Europa
Portugal,1994,1.4274156,Europa
Portugal,1995,1.0844424,Europa
Portugal,1996,1.0507903,Europa
Portugal,1997,1.1253092,Europa
Portugal,1998,1.2279683,Europa
Portugal,1999,1.0651429,Europa
Portugal,2000,1.1261451,Europa
Portugal,2001,1.0123585,Europa
Portugal,2002,1.1408396,Europa
Portugal,2005,1.2828658,Europa
Portugal,2010,1.1710927,Europa
Portugal,2011,1.0790523,Europa
Portugal,2012,1.1594659,Europa
Portugal,2013,1.3760765,Europa
Portugal,2014,0.88390386,Europa
Portugal,2015,0.96474475,Europa
Portugal,2016,0.63874555,Europa
Portugal,2017,0.7373251,Europa
Portugal,2018,0.78718466,Europa
Portugal,2019,0.70943195,Europa
Portugal,2020,0.7865458,Europa
Portugal,2021,0.7968822,Europa
Portugal,2023,,Europa
Puerto Rico,1990,16.931093,América do Norte
Puerto Rico,1991,22.831114,América do Norte
Puerto Rico,1992,23.916101,América do Norte
Puerto Rico,1993,26.172718,América do Norte
Puerto Rico,1994,27.069313,América do Norte
Puerto Rico,1995,23.320171,América do Norte
Puerto Rico,1996,23.253246,América do Norte
Puerto Rico,1997,19.257788,América do Norte
Puerto Rico,1998,17.224804,América do Norte
Puerto Rico,1999,15.563835,América do Norte
Puerto Rico,2000,19.178968,América do Norte
Puerto Rico,2001,20.928303,América do Norte
Puerto Rico,2002,21.405596,América do Norte
Puerto Rico,2003,21.382105,América do Norte
Puerto Rico,2004,22.085194,América do Norte
Puerto Rico,2005,21.678812,América do Norte
Puerto Rico,2006,20.651136,América do Norte
Puerto Rico,2007,20.500921,América do Norte
Puerto Rico,2008,23.259403,América do Norte
Puerto Rico,2009,25.568745,América do Norte
Puerto Rico,2010,27.703648,América do Norte
Puerto Rico,2011,31.93725,América do Norte
Puerto Rico,2012,27.747494,América do Norte
Puerto Rico,2013,25.56004,América do Norte
Puerto Rico,2014,19.775219,América do Norte
Puerto Rico,2015,17.556225,América do Norte
Puerto Rico,2016,20.508392,América do Norte
Puerto Rico,2017,21.625423,América do Norte
Puerto Rico,2018,20.004404,América do Norte
Puerto Rico,2019,19.223253,América do Norte
Puerto Rico,2020,16.994925,América do Norte
Puerto Rico,2021,19.410152,América do Norte
Puerto Rico,2022,17.586975,América do Norte
Puerto Rico,2023,14.231758,América do Norte
Qatar,1990,0.9056443,Ásia
Qatar,1991,0.87626004,Ásia
Qatar,1992,1.2730948,Ásia
Qatar,1993,0.8229767,Ásia
Qatar,1994,0.99863684,Ásia
Qatar,1998,0.34423557,Ásia
Qatar,1999,0.4891554,Ásia
Qatar,2000,0.15481386,Ásia
Qatar,2001,0.73656034,Ásia
Qatar,2004,0.6427202,Ásia
Qatar,2005,0.70695525,Ásia
Qatar,2006,0.49258173,Ásia
Qatar,2007,0.73058236,Ásia
Qatar,2008,0.83086497,Ásia
Qatar,2009,0.49680954,Ásia
Qatar,2010,0.23343979,Ásia
Qatar,2011,0.22170836,Ásia
Qatar,2012,0.3673268,Ásia
Qatar,2013,0.44215158,Ásia
Qatar,2014,0.4064187,Ásia
Qatar,2015,0.24849114,Ásia
Qatar,2016,0.46239817,Ásia
Qatar,2017,0.44251785,Ásia
Qatar,2018,0.36143726,Ásia
Qatar,2019,0.39184463,Ásia
Qatar,2020,0.43472198,Ásia
Qatar,2021,0.33479217,Ásia
Qatar,2022,0.07420814,Ásia
Qatar,2023,,Ásia
Vietnam,2023,,Ásia
Réunion,2004,2.7895036,África
Réunion,2005,2.998839,África
Réunion,2006,2.2475486,África
Réunion,2007,2.7887619,África
Réunion,2008,2.0595472,África
Réunion,2009,1.6985407,África
Réunion,2023,,África
Romania,1990,3.4856887,Europa
Romania,1991,3.6160693,Europa
Romania,1992,3.6796691,Europa
Romania,1993,3.2436016,Europa
Romania,1994,3.4286559,Europa
Romania,1995,3.363935,Europa
Romania,1996,3.2206452,Europa
Romania,1997,3.1090825,Europa
Romania,1998,2.5314465,Europa
Romania,1999,2.5681736,Europa
Romania,2000,2.5365105,Europa
Romania,2001,3.2067766,Europa
Romania,2002,3.0295289,Europa
Romania,2003,3.2400243,Europa
Romania,2004,2.2875357,Europa
Romania,2005,2.0528853,Europa
Romania,2006,1.7073659,Europa
Romania,2007,1.8270141,Europa
Romania,2008,1.4661968,Europa
Romania,2009,1.2606078,Europa
Romania,2010,1.3080759,Europa
Romania,2011,1.0138334,Europa
Romania,2012,1.0527822,Europa
Romania,2013,1.0863853,Europa
Romania,2014,1.6253384,Europa
Romania,2015,1.7029973,Europa
Romania,2016,1.5456247,Europa
Romania,2017,1.2944916,Europa
Romania,2018,1.275069,Europa
Romania,2019,1.2497303,Europa
Romania,2020,1.4453217,Europa
Romania,2021,1.2623806,Europa
Romania,2022,1.256405,Europa
Romania,2023,,Europa
Russia,1990,14.286612,Europa
Russia,1991,15.237573,Europa
Russia,1992,22.801723,Europa
Russia,1993,30.262476,Europa
Russia,1994,32.164406,Europa
Russia,1995,30.464308,Europa
Russia,1996,26.36585,Europa
Russia,1997,23.654865,Europa
Russia,1998,22.72119,Europa
Russia,1999,25.944033,Europa
Russia,2000,27.981916,Europa
Russia,2001,29.350595,Europa
Russia,2002,30.394917,Europa
Russia,2003,28.813345,Europa
Russia,2004,27.194326,Europa
Russia,2005,24.781633,Europa
Russia,2006,20.122972,Europa
Russia,2007,17.73156,Europa
Russia,2008,12.711187,Europa
Russia,2009,12.334836,Europa
Russia,2010,11.651562,Europa
Russia,2011,11.282427,Europa
Russia,2012,11.311754,Europa
Russia,2013,11.137363,Europa
Russia,2014,11.446784,Europa
Russia,2015,11.506314,Europa
Russia,2016,10.93246,Europa
Russia,2017,9.139064,Europa
Russia,2018,8.214083,Europa
Russia,2019,7.68617,Europa
Russia,2020,7.3459663,Europa
Russia,2021,6.7993197,Europa
Russia,2023,,Europa
Rwanda,2006,3.4411838,África
Rwanda,2007,2.8141892,África
Rwanda,2008,1.472092,África
Rwanda,2010,2.8227677,África
Rwanda,2012,2.3615508,África
Rwanda,2013,3.233841,África
Rwanda,2014,3.7648046,África
Rwanda,2015,2.5165424,África
Rwanda,2016,3.285586,África
Rwanda,2017,3.8429024,África
Rwanda,2018,2.2742128,África
Rwanda,2019,3.1476364,África
Rwanda,2020,3.5903468,África
Rwanda,2023,,África
Saint Barthélemy,2023,,América do Norte
Saint Helena,1994,0.0,Outros
Saint Helena,1995,0.0,Outros
Saint Helena,1996,0.0,Outros
Saint Helena,1997,0.0,Outros
Saint Helena,1998,0.0,Outros
Saint Helena,1999,0.0,Outros
Saint Helena,2000,0.0,Outros
Saint Helena,2001,0.0,Outros
Saint Helena,2002,0.0,Outros
Saint Helena,2003,0.0,Outros
Saint Helena,2004,17.736786,Outros
Saint Helena,2005,0.0,Outros
Saint Helena,2006,0.0,Outros
Saint Helena,2007,0.0,Outros
Saint Helena,2008,0.0,Outros
Saint Helena,2009,0.0,Outros
Saint Helena,2023,,Outros
Saint Kitts and Nevis,1995,9.400705,América do Norte
Saint Kitts and Nevis,1996,9.2812805,América do Norte
Saint Kitts and Nevis,1997,16.034636,América do Norte
Saint Kitts and Nevis,1998,18.087067,América do Norte
Saint Kitts and Nevis,1999,13.385239,América do Norte
Saint Kitts and Nevis,2000,6.599063,América do Norte
Saint Kitts and Nevis,2001,13.047591,América do Norte
Saint Kitts and Nevis,2002,10.807539,América do Norte
Saint Kitts and Nevis,2003,21.537567,América do Norte
Saint Kitts and Nevis,2004,23.61554,América do Norte
Saint Kitts and Nevis,2005,17.121273,América do Norte
Saint Kitts and Nevis,2006,36.26744,América do Norte
Saint Kitts and Nevis,2007,34.031693,América do Norte
Saint Kitts and Nevis,2008,48.7748,América do Norte
Saint Kitts and Nevis,2009,57.098747,América do Norte
Saint Kitts and Nevis,2010,44.300995,América do Norte
Saint Kitts and Nevis,2011,71.456345,América do Norte
Saint Kitts and Nevis,2012,37.7145,América do Norte
Saint Kitts and Nevis,2016,62.777924,América do Norte
Saint Kitts and Nevis,2017,48.131756,América do Norte
Saint Kitts and Nevis,2018,48.156445,América do Norte
Saint Kitts and Nevis,2019,25.151169,América do Norte
Saint Kitts and Nevis,2020,20.989662,América do Norte
Saint Kitts and Nevis,2021,29.40775,América do Norte
Saint Kitts and Nevis,2022,23.081362,América do Norte
Saint Kitts and Nevis,2023,,América do Norte
Saint Lucia,1990,9.838301,América do Norte
Saint Lucia,1991,6.93152,América do Norte
Saint Lucia,1992,9.561535,América do Norte
Saint Lucia,1993,5.3837433,América do Norte
Saint Lucia,1994,6.641804,América do Norte
Saint Lucia,1995,10.502271,América do Norte
Saint Lucia,1996,7.7937765,América do Norte
Saint Lucia,1997,8.362602,América do Norte
Saint Lucia,1998,8.925441,América do Norte
Saint Lucia,1999,10.110233,América do Norte
Saint Lucia,2000,14.420063,América do Norte
Saint Lucia,2001,21.171467,América do Norte
Saint Lucia,2002,25.958054,América do Norte
Saint Lucia,2003,22.07959,América do Norte
Saint Lucia,2004,22.528145,América do Norte
Saint Lucia,2005,24.790565,América do Norte
Saint Lucia,2006,25.830557,América do Norte
Saint Lucia,2007,17.311573,América do Norte
Saint Lucia,2008,23.134966,América do Norte
Saint Lucia,2009,22.983425,América do Norte
Saint Lucia,2010,25.740778,América do Norte
Saint Lucia,2011,26.72158,América do Norte
Saint Lucia,2012,22.527206,América do Norte
Saint Lucia,2013,18.967861,América do Norte
Saint Lucia,2014,19.45041,América do Norte
Saint Lucia,2015,15.943242,América do Norte
Saint Lucia,2016,17.0055,América do Norte
Saint Lucia,2017,27.658068,América do Norte
Saint Lucia,2018,20.799604,América do Norte
Saint Lucia,2019,25.758259,América do Norte
Saint Lucia,2020,29.011948,América do Norte
Saint Lucia,2021,38.96433,América do Norte
Saint Lucia,2022,36.695717,América do Norte
Saint Lucia,2023,,América do Norte
Saint Martin (French part),2011,22.008253,América do Norte
Saint Martin (French part),2012,5.551546,América do Norte
Saint Martin (French part),2013,22.447004,América do Norte
Saint Martin (French part),2014,22.688278,América do Norte
Saint Martin (French part),2015,17.133066,América do Norte
Saint Martin (French part),2016,28.726551,América do Norte
Saint Martin (French part),2023,,América do Norte
Saint Pierre and Miquelon,2006,0.0,América do Norte
Saint Pierre and Miquelon,2007,0.0,América do Norte
Saint Pierre and Miquelon,2008,16.505735,América do Norte
Saint Pierre and Miquelon,2009,16.518005,América do Norte
Saint Pierre and Miquelon,2023,,América do Norte
Saint Vincent and the Grenadines,1990,9.778864,América do Norte
Saint Vincent and the Grenadines,1991,15.960277,América do Norte
Saint Vincent and the Grenadines,1992,15.898041,América do Norte
Saint Vincent and the Grenadines,1993,12.321666,América do Norte
Saint Vincent and the Grenadines,1994,11.409163,América do Norte
Saint Vincent and the Grenadines,1995,17.517122,América do Norte
Saint Vincent and the Grenadines,1996,20.99912,América do Norte
Saint Vincent and the Grenadines,1997,7.875635,América do Norte
Saint Vincent and the Grenadines,1998,21.022297,América do Norte
Saint Vincent and the Grenadines,1999,12.281294,América do Norte
Saint Vincent and the Grenadines,2000,17.572762,América do Norte
Saint Vincent and the Grenadines,2001,10.559569,América do Norte
Saint Vincent and the Grenadines,2002,17.628988,América do Norte
Saint Vincent and the Grenadines,2003,15.913994,América do Norte
Saint Vincent and the Grenadines,2004,25.75317,América do Norte
Saint Vincent and the Grenadines,2005,23.20548,América do Norte
Saint Vincent and the Grenadines,2006,17.94905,América do Norte
Saint Vincent and the Grenadines,2007,36.093266,América do Norte
Saint Vincent and the Grenadines,2008,14.503855,América do Norte
Saint Vincent and the Grenadines,2009,20.939644,América do Norte
Saint Vincent and the Grenadines,2010,22.871258,América do Norte
Saint Vincent and the Grenadines,2016,37.749203,América do Norte
Saint Vincent and the Grenadines,2017,36.949837,América do Norte
Saint Vincent and the Grenadines,2018,32.294678,América do Norte
Saint Vincent and the Grenadines,2019,18.10843,América do Norte
Saint Vincent and the Grenadines,2020,31.538958,América do Norte
Saint Vincent and the Grenadines,2021,30.671318,América do Norte
Saint Vincent and the Grenadines,2022,40.405014,América do Norte
Saint Vincent and the Grenadines,2023,,América do Norte
Samoa,2009,8.282602,Oceania
Samoa,2010,8.218974,Oceania
Samoa,2013,3.0009153,Oceania
Samoa,2017,3.3713899,Oceania
Samoa,2018,6.1993027,Oceania
Samoa,2023,,Oceania
San Marino,1995,0.0,Europa
San Marino,1996,0.0,Europa
San Marino,1997,0.0,Europa
San Marino,1998,0.0,Europa
San Marino,1999,0.0,Europa
San Marino,2000,0.0,Europa
San Marino,2001,0.0,Europa
San Marino,2002,3.575387,Europa
San Marino,2003,0.0,Europa
San Marino,2004,0.0,Europa
San Marino,2005,0.0,Europa
San Marino,2006,0.0,Europa
San Marino,2007,0.0,Europa
San Marino,2008,0.0,Europa
San Marino,2009,0.0,Europa
San Marino,2010,0.0,Europa
San Marino,2011,0.0,Europa
San Marino,2023,,Europa
Sao Tome and Principe,1990,6.6476655,África
Sao Tome and Principe,1991,5.687173,África
Sao Tome and Principe,1992,9.55049,África
Sao Tome and Principe,1993,6.241126,África
Sao Tome and Principe,1994,6.1224804,África
Sao Tome and Principe,2006,2.4136443,África
Sao Tome and Principe,2007,2.3550954,África
Sao Tome and Principe,2008,8.045815,África
Sao Tome and Principe,2009,2.8069704,África
Sao Tome and Principe,2010,3.2941964,África
Sao Tome and Principe,2011,3.225035,África
Sao Tome and Principe,2023,,África
Saudi Arabia,1999,0.8757876,Ásia
Saudi Arabia,2000,0.8028815,Ásia
Saudi Arabia,2001,1.0368592,Ásia
Saudi Arabia,2002,1.2597568,Ásia
Saudi Arabia,2003,1.079874,Ásia
